Flow ID,Source IP,Destination IP,Timestamp,Traffic Period,Attack Family,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Idle Mean,Active Mean,Label
synthetic-flow-00010215,10.42.7.216,172.18.7.145,2026-01-09 13:15:45,period-5,none,76252.78540286313,11,3,1741.68310287,542.212407967,158.334827534,180.737469322,29951.6338816,183.599850498,5446.62752878,0,1,0.272727272727,163.135393631,24825.8020608,7688.49982327, BENIGN
synthetic-flow-00010216,10.42.8.217,172.18.0.146,2026-01-09 14:16:52,period-5,web-exploitation,25112.078137622026,13,13,1069.94072345,944.298323919,82.3031325733,72.6383326092,80209.9705303,1035.35835854,965.849159139,3,4,1,77.4707325913,8924.92866446,4439.49791821,ATTACK
synthetic-flow-00010217,10.42.9.218,172.18.1.147,2026-01-09 15:17:59,period-5,none,128431.89571557564,4,4,555.684508076,466.961503806,138.921127019,116.740375952,7962.55483254,62.2898225976,16053.9869644,2,3,1,127.830751485,64462.4040091,20943.8740528,BENIGN
synthetic-flow-00010218,10.42.10.219,172.18.2.148,2026-01-09 16:18:06,period-5,denial-of-service,33079.86675436083,26,8,4122.96618103,925.536931717,158.575622347,115.692116465,152615.581866,1027.81550641,972.937257481,2,4,0.307692307692,148.485385669,15811.9779797,4783.81439337,ATTACK
synthetic-flow-00010219,10.42.11.220,172.18.3.149,2026-01-09 17:19:13,period-5,denial-of-service,12005.087098320508,19,11,2846.39149138,2228.29188599,149.810078493,202.571989635,422711.08371,2498.94063694,400.169569944,4,5,0.578947368421,169.156112579,5391.78061551,2292.9884183,ATTACK
synthetic-flow-00010220,10.42.12.221,172.18.4.150,2026-01-09 08:20:20,period-5,none,146160.30992211978,24,4,4097.33963602,313.689898193,170.722484834,78.4224745483,30179.3936847,191.570475014,5220.01106865,6,6,0.166666666667,157.536769079,44743.3627615,26425.505326, BENIGN
synthetic-flow-00010221,10.42.13.222,172.18.5.151,2026-01-09 09:21:27,period-5,none,29012.52852791522,7,3,1358.70465074,220.679525555,194.100664392,73.5598418517,54438.0051114,344.678678743,2901.25285279,2,4,0.428571428571,157.93841763,8879.43111595,4166.4621922,BENIGN
synthetic-flow-00010222,10.42.14.223,172.18.6.152,2026-01-09 10:22:34,period-5,none,20250.104323628813,11,4,1523.52757904,139.252654924,138.502507185,34.8131637311,82112.181122,740.736924624,1350.00695491,3,6,0.363636363636,110.852015597,12824.0171026,3326.32542245,BENIGN
synthetic-flow-00010223,10.42.15.224,172.18.7.153,2026-01-09 11:23:41,period-5,scanning,19355.55207836587,9,5,1225.13531859,646.238902374,136.12614651,129.247780475,96684.1045602,723.306674143,1382.53943417,3,1,0.555555555556,133.669587212,10486.2166334,4951.05093904,ATTACK
synthetic-flow-00010224,10.42.0.225,172.18.0.154,2026-01-09 12:24:48,period-5,scanning,128412.86098042635,6,18,572.572180037,2719.19297967,95.4286966728,151.066276648,25634.2326973,186.897167595,5350.53587418,1,2,3,137.156881654,80597.0214136,26535.9701224,ATTACK
synthetic-flow-00010225,10.42.1.226,172.18.1.155,2026-01-09 13:25:55,period-5,credential-abuse,12965.713691468904,13,5,1725.50647903,639.216146411,132.731267618,127.843229282,182382.758228,1388.27683754,720.317427304,4,5,0.384615384615,131.373479191,8048.69555713,1969.04787262, ATTACK
synthetic-flow-00010226,10.42.2.227,172.18.2.156,2026-01-09 14:26:02,period-5,web-exploitation,113076.098337959,7,7,814.397120393,1171.54688213,116.34244577,167.363840304,17562.8981873,123.810426834,8076.864167,1,3,1,141.853143037,49597.9614573,20566.0399203,ATTACK
synthetic-flow-00010227,10.42.3.228,172.18.3.157,2026-01-09 15:27:09,period-5,credential-abuse,39003.7694108779,10,2,1212.70040348,116.548688617,121.270040348,58.2743443083,34080.0161671,307.662571625,3250.31411757,4,1,0.2,110.770757675,17026.5141858,3907.17851842,ATTACK
synthetic-flow-00010228,10.42.4.229,172.18.4.158,2026-01-09 16:28:16,period-5,none,151968.9171566728,8,5,1147.25962951,483.750614279,143.407453688,96.7501228557,10732.525271,85.5438088474,11689.9167044,2,5,0.625,125.462326445,70347.6102126,27925.107102,BENIGN
synthetic-flow-00010229,10.42.5.230,172.18.5.159,2026-01-09 17:29:23,period-5,none,23760.67580364762,8,16,681.205916225,1983.46324971,85.1507395281,123.966453107,112146.185906,1010.0722807,990.028158485,3,2,2,111.027881914,11995.1009847,4811.31655387,BENIGN
synthetic-flow-00010230,10.42.6.231,172.18.6.160,2026-01-09 08:30:30,period-5,scanning,18765.755419474674,19,6,2140.00218377,493.913562484,112.631693883,82.3189270807,140357.565543,1332.21388861,750.630216779,2,2,0.315789473684,105.35662985,11336.489852,4199.82086916, ATTACK
synthetic-flow-00010231,10.42.7.232,172.18.7.161,2026-01-09 09:31:37,period-5,scanning,21488.18141602586,5,5,1305.06109624,637.236701564,261.012219248,127.447340313,90389.1194978,465.372094846,2148.8181416,2,0,1,194.22977978,10197.0198437,3308.12792582,ATTACK
synthetic-flow-00010232,10.42.8.233,172.18.0.162,2026-01-09 10:32:44,period-5,denial-of-service,9708.802299254223,11,36,922.039995618,5063.93272093,83.8218177835,140.664797804,616551.097864,4840.96787135,206.570261686,3,3,3.27272727273,127.361121629,2746.80039372,2475.87169843,ATTACK
synthetic-flow-00010233,10.42.9.234,172.18.1.163,2026-01-09 11:33:51,period-5,credential-abuse,5004.392314372376,20,17,2434.47407706,1375.24971142,121.723703853,80.8970418483,761276.004988,7393.50508027,135.253846334,5,2,0.85,102.965507797,3117.19664708,532.095572236,ATTACK
synthetic-flow-00010234,10.42.10.235,172.18.2.164,2026-01-09 12:34:58,period-5,none,84156.34647784011,11,19,1559.16550392,1822.32518072,141.742318538,95.911851617,40181.0537905,356.479353674,2805.21154926,2,0,1.72727272727,112.716356155,44296.8370507,7887.62560786,BENIGN
synthetic-flow-00010235,10.42.11.236,172.18.3.165,2026-01-09 13:35:05,period-5,denial-of-service,56443.05043292558,92,17,44039.4267296,2737.50697371,478.689420974,161.029821983,828745.670982,1931.15005592,517.826150761,6,4,0.184782608696,429.146180764,21594.952525,8016.96504993, ATTACK
synthetic-flow-00010236,10.42.12.237,172.18.4.166,2026-01-09 14:36:12,period-5,web-exploitation,63902.17159358043,19,18,5477.9553391,1831.52570736,288.3134389,101.751428187,114385.487444,579.010056737,1727.08571875,1,1,0.947368421053,197.553541796,18765.255475,9908.94812761,ATTACK
synthetic-flow-00010237,10.42.13.238,172.18.5.167,2026-01-09 15:37:19,period-5,none,32884.145173141456,16,8,1566.3041252,355.694432562,97.8940078249,44.4618040702,58447.5755,729.834997189,1370.17271555,1,0,0.5,80.08327324,9384.99346256,3635.572819,BENIGN
synthetic-flow-00010238,10.42.14.239,172.18.6.168,2026-01-09 16:38:26,period-5,web-exploitation,53189.45779162556,19,2,3756.35635221,171.059230713,197.702965906,85.5296153565,73838.2331009,394.815079377,2532.83132341,7,5,0.105263157895,187.019789663,23164.1229199,7139.03763637,ATTACK
synthetic-flow-00010239,10.42.15.240,172.18.7.169,2026-01-09 17:39:33,period-5,none,122355.78328011249,14,4,2290.89294936,427.171832182,163.635210668,106.792958046,22214.4365283,147.111967391,6797.54351556,3,1,0.285714285714,151.003598974,65191.6240908,13788.4834773,BENIGN
synthetic-flow-00010240,10.42.0.241,172.18.0.170,2026-01-09 08:40:40,period-5,none,280847.560423709,4,6,438.682784666,380.918584362,109.670696166,63.486430727,2918.31400562,35.6065047705,28084.7560424,0,1,1.5,81.9601369028,109940.911745,66616.0977447, BENIGN
synthetic-flow-00010241,10.42.1.242,172.18.1.171,2026-01-09 09:41:47,period-5,scanning,15703.808237554284,8,3,1291.15514292,505.009626048,161.394392865,168.336542016,114377.655521,700.467035359,1427.61893069,2,4,0.375,163.28770627,7204.20332597,3380.64676868,ATTACK
synthetic-flow-00010242,10.42.2.243,172.18.2.172,2026-01-09 10:42:54,period-5,credential-abuse,185079.83744765757,15,3,1420.85980904,221.076070673,94.7239872693,73.6920235576,8871.50055,97.2553263944,10282.2131915,3,3,0.2,91.218659984,67003.1062929,29757.2546743,ATTACK
synthetic-flow-00010243,10.42.3.244,172.18.3.173,2026-01-09 11:43:01,period-5,denial-of-service,18976.78942165809,16,7,3250.49644768,832.650081241,203.15602798,118.950011606,215165.296837,1212.00691481,825.077800942,4,2,0.4375,177.528109953,7832.46905869,2094.0278167,ATTACK
synthetic-flow-00010244,10.42.4.245,172.18.4.174,2026-01-09 12:44:08,period-5,credential-abuse,26806.98594327264,8,4,1266.04025405,382.640643461,158.255031757,95.6601608653,61501.9122629,447.644506749,2233.91549527,5,4,0.5,137.390074793,9319.75761981,4414.78173447,ATTACK
synthetic-flow-00010245,10.42.5.246,172.18.5.175,2026-01-09 13:45:15,period-5,scanning,94761.67085331779,16,7,971.807378495,696.875925654,60.737961156,99.5537036649,17609.2642639,242.71416695,4120.0726458,4,6,0.4375,72.5514480065,52362.0163436,17029.7985262, ATTACK
synthetic-flow-00010246,10.42.6.247,172.18.6.176,2026-01-09 14:46:22,period-5,none,9815.188908532626,8,5,1252.94183425,316.083607268,156.617729281,63.2167214536,159856.876535,1324.47781914,755.014531426,6,5,0.625,120.694264732,3160.87358429,1213.61322683,BENIGN
synthetic-flow-00010247,10.42.7.248,172.18.7.177,2026-01-09 15:47:29,period-5,none,415542.01446058403,24,8,1949.27790034,476.895788236,81.2199125142,59.6119735295,5838.57613466,77.0078569348,12985.6879519,2,2,0.333333333333,75.817927768,202115.99419,70142.531418,BENIGN
synthetic-flow-00010248,10.42.8.249,172.18.0.178,2026-01-09 16:48:36,period-5,none,17286.123827956286,5,3,571.947810648,224.002951821,114.38956213,74.6676506069,46045.6473869,462.798952479,2160.76547849,0,4,0.6,99.4938453085,6710.36030498,1919.99125779,BENIGN
synthetic-flow-00010249,10.42.9.250,172.18.1.179,2026-01-09 17:49:43,period-5,none,20689.03819232544,20,6,1855.9015741,492.529627952,92.7950787051,82.0882713253,113510.893074,1256.70414247,795.732238166,3,1,0.3,90.3242770021,11432.5620877,4427.37289697,BENIGN
synthetic-flow-00010250,10.42.10.1,172.18.2.180,2026-01-09 08:50:50,period-5,none,57484.543827308386,14,14,1684.2601682,908.942060817,120.304297729,64.9244329155,45111.295252,487.087452309,2053.0194224,1,4,1,92.6143653221,29571.7404794,7513.4323538, BENIGN
synthetic-flow-00010251,10.42.11.2,172.18.3.181,2026-01-09 09:51:57,period-5,scanning,31319.81902572565,32,22,2193.27772884,3497.45073264,68.5399290261,158.975033302,181697.36092,1724.14789356,579.996648625,4,2,0.6875,105.383860398,17921.247511,3411.82901916,ATTACK
synthetic-flow-00010252,10.42.12.3,172.18.4.182,2026-01-09 10:52:04,period-5,credential-abuse,17487.26089858574,20,9,4378.76874076,1316.96584695,218.938437038,146.32953855,325707.646312,1658.35005083,603.008996503,2,7,0.45,196.404640956,8359.51005383,3268.97696597,ATTACK
synthetic-flow-00010253,10.42.13.4,172.18.5.183,2026-01-09 11:53:11,period-5,credential-abuse,42269.638315672244,31,7,5444.47022769,448.689863203,175.628071861,64.0985518862,139418.275758,898.990422303,1112.35890304,4,7,0.225806451613,155.083160287,12182.2292929,3775.27518404,ATTACK
synthetic-flow-00010254,10.42.14.5,172.18.6.184,2026-01-09 12:54:18,period-5,denial-of-service,64720.09914936386,21,15,1676.86347801,2126.80170991,79.8506418102,141.78678066,58771.0037208,556.241422265,1797.78053193,4,3,0.714285714286,105.657366331,38157.599786,15837.6301283,ATTACK
synthetic-flow-00010255,10.42.15.6,172.18.7.185,2026-01-09 13:55:25,period-5,none,244972.28523183698,38,24,3317.70545321,5646.01860499,87.3080382424,235.250775208,36590.7680117,253.089854394,3951.16589084,3,6,0.631578947368,144.576194487,133731.394655,62933.6281345, BENIGN
synthetic-flow-00010256,10.42.0.7,172.18.0.186,2026-01-09 14:56:32,period-5,web-exploitation,20917.803623946536,10,3,1111.58972714,276.02235046,111.158972714,92.0074501533,66336.4138293,621.480162722,1609.06181723,2,8,0.3,106.739390584,10310.7236227,3088.82609417,ATTACK
synthetic-flow-00010257,10.42.1.8,172.18.1.187,2026-01-09 15:57:39,period-5,none,23903.7523612894,23,6,4266.27910657,284.64977277,185.490395938,47.4416287951,190385.543263,1213.19864604,824.267322803,2,3,0.260869565217,156.928582046,13652.5938925,4574.67181041,BENIGN
synthetic-flow-00010258,10.42.2.9,172.18.2.188,2026-01-09 16:58:46,period-5,credential-abuse,59120.1528211448,25,5,4245.98808717,908.333090799,169.839523487,181.66661816,87183.8270371,507.441178151,1970.6717607,2,2,0.2,171.810705932,36171.4110345,7259.21377568,ATTACK
synthetic-flow-00010259,10.42.3.10,172.18.3.189,2026-01-09 17:59:53,period-5,scanning,7405.387021877492,16,7,2249.12776911,592.517007154,140.57048557,84.6452867362,383726.707041,3105.84712616,321.973348777,1,3,0.4375,123.549772881,4590.91663696,696.627330489,ATTACK
synthetic-flow-00010260,10.42.4.11,172.18.4.190,2026-01-09 08:00:00,period-5,none,13718.735462441391,7,14,447.308925848,696.93682316,63.9012751211,49.7812016543,83407.5233931,1530.75333055,653.273117259,3,2,2,54.4878928099,7162.97237315,1469.4507255, BENIGN
synthetic-flow-00010261,10.42.5.12,172.18.5.191,2026-01-09 09:01:07,period-5,none,93699.13021216715,6,1,1216.66679131,94.2281961569,202.777798552,94.2281961569,13990.4712509,74.7072036224,13385.5900303,2,2,0.166666666667,187.270712495,52768.3296252,7718.30622942,BENIGN
synthetic-flow-00010262,10.42.6.13,172.18.6.192,2026-01-09 10:02:14,period-5,scanning,80829.02533045014,13,15,2401.13134426,954.746238598,184.702411097,63.6497492399,41518.2240431,346.410214468,2886.75090466,1,3,1.15384615385,119.852770816,31274.1149726,11515.5738439,ATTACK
synthetic-flow-00010263,10.42.7.14,172.18.7.193,2026-01-09 11:03:21,period-5,scanning,48514.5711064793,39,7,5744.12033631,747.351962396,147.285136828,106.764566057,133804.590057,948.168744995,1054.66458927,5,8,0.179487179487,141.118963015,14281.4534468,9751.52439441,ATTACK
synthetic-flow-00010264,10.42.8.15,172.18.0.194,2026-01-09 12:04:28,period-5,none,14986.142291892842,6,4,1181.69142225,387.140029205,196.948570375,96.7850073011,104685.476816,667.283134327,1498.61422919,2,3,0.666666666667,156.883145145,8911.73733145,3587.83518042,BENIGN
synthetic-flow-00010265,10.42.9.16,172.18.1.195,2026-01-09 13:05:35,period-5,none,89077.36155068025,17,4,1135.45890768,768.944308398,66.791700452,192.236077099,21379.2054786,235.750134876,4241.77912146,1,5,0.235294117647,90.6858674325,39803.2962371,13812.4995902, BENIGN
synthetic-flow-00010266,10.42.10.17,172.18.2.196,2026-01-09 14:06:42,period-5,none,18098.21848874738,19,3,1200.3401382,463.941707929,63.1757967475,154.647235976,91958.3243602,1215.58925889,822.646294943,0,0,0.157894736842,75.6491748241,7201.64957816,3603.89246842,BENIGN
synthetic-flow-00010267,10.42.11.18,172.18.3.197,2026-01-09 15:07:49,period-5,none,111738.85438215907,25,14,2783.44903961,1277.56562774,111.337961584,91.2546876958,36343.8008185,349.028099631,2865.09883031,1,0,0.56,104.128581214,55907.1884343,20141.7596043,BENIGN
synthetic-flow-00010268,10.42.12.19,172.18.4.198,2026-01-09 16:08:56,period-5,web-exploitation,333839.5525482091,21,12,1919.72200579,1581.98735796,91.4153336091,131.83227983,10489.1985896,98.8498808727,10116.3500772,2,2,0.571428571429,106.112404962,172425.289387,82611.2782572,ATTACK
synthetic-flow-00010269,10.42.13.20,172.18.5.199,2026-01-09 17:09:03,period-5,none,43905.53386399076,14,17,1587.87772013,1706.83031125,113.419837152,100.401783015,75040.837485,706.061338328,1416.307544,4,4,1.21428571429,106.280904238,17425.0593768,4912.28096824,BENIGN
synthetic-flow-00010270,10.42.14.21,172.18.6.200,2026-01-09 08:10:10,period-5,none,27533.68470978524,5,2,544.564420738,204.234091435,108.912884148,102.117045717,27195.7248028,254.234043637,3933.38352997,1,4,0.4,106.971216025,17254.4552156,2588.15060603, BENIGN
synthetic-flow-00010271,10.42.15.22,172.18.7.201,2026-01-09 09:11:17,period-5,denial-of-service,101112.94227463551,4,11,832.083742096,1921.28258857,208.020935524,174.662053506,27230.6024206,148.348961691,6740.86281831,4,1,2.75,183.557755378,60446.5252265,17578.7320008,ATTACK
synthetic-flow-00010272,10.42.0.23,172.18.0.202,2026-01-09 10:12:24,period-5,none,8272.241770752269,7,5,724.365602746,327.779492578,103.480800392,65.5558985155,127189.838557,1450.63458402,689.353480896,4,4,0.714285714286,87.6787579436,3039.04149525,822.71543046,BENIGN
synthetic-flow-00010273,10.42.1.24,172.18.1.203,2026-01-09 11:13:31,period-5,denial-of-service,97019.72319183621,22,4,2050.7484592,500.271936312,93.2158390545,125.067984078,26293.8329608,267.986746866,3731.52781507,5,1,0.181818181818,98.1161690581,33859.3229943,21576.5743081,ATTACK
synthetic-flow-00010274,10.42.2.25,172.18.2.204,2026-01-09 12:14:38,period-5,scanning,17018.93784233498,8,6,440.985510012,412.831676858,55.1231887515,68.8052794764,50168.65299,822.61302848,1215.63841731,4,0,0.75,60.9869419193,5656.12243209,2840.36033876,ATTACK
synthetic-flow-00010275,10.42.3.26,172.18.3.205,2026-01-09 13:15:45,period-5,none,104180.94162614073,6,6,680.644143373,1110.44359244,113.440690562,185.073932073,17192.086267,115.1842152,8681.74513551,0,4,1,149.257311317,37382.1363157,17565.1809775, BENIGN
synthetic-flow-00010276,10.42.4.27,172.18.4.206,2026-01-09 14:16:52,period-5,denial-of-service,34993.91635604291,16,6,1577.3999104,481.191008072,98.5874944003,80.1985013454,58827.1086189,628.680704845,1590.63256164,5,1,0.375,93.5723144762,14695.1042552,5315.89473262,ATTACK
synthetic-flow-00010277,10.42.5.28,172.18.5.207,2026-01-09 15:17:59,period-5,none,18657.32764111878,11,4,1067.00700211,490.941741411,97.0006365559,122.735435353,83503.3169537,803.973660565,1243.82184274,4,4,0.363636363636,103.863249568,10992.7055309,2553.05831024,BENIGN
synthetic-flow-00010278,10.42.6.29,172.18.6.208,2026-01-09 16:18:06,period-5,none,12605.899778450303,10,6,1113.42695609,1487.16821176,111.342695609,247.861368627,206299.844799,1269.24696223,787.868736153,1,4,0.6,162.53719799,3851.02746988,1113.72075573,BENIGN
synthetic-flow-00010279,10.42.7.30,172.18.7.209,2026-01-09 17:19:13,period-5,scanning,8728.586654706934,22,5,3199.89650174,466.178918638,145.449840988,93.2357837276,420007.90797,3093.2842931,323.280987211,4,3,0.227272727273,135.780571125,2796.77932341,1895.83986856,ATTACK
synthetic-flow-00010280,10.42.8.31,172.18.0.210,2026-01-09 08:20:20,period-5,denial-of-service,42004.85812889774,32,26,4908.59517782,5383.23616602,153.393599307,207.047544847,245015.262574,1380.79266503,724.221691878,5,7,0.8125,177.445367997,25432.0780664,8212.65628316, ATTACK
synthetic-flow-00010281,10.42.9.32,172.18.1.211,2026-01-09 09:21:27,period-5,scanning,25377.463631586335,21,5,5059.16409311,500.463006726,240.912575862,100.092601345,219077.334936,1024.53107125,976.056293523,3,2,0.238095238095,213.831811532,9333.07994614,2424.65231576,ATTACK
synthetic-flow-00010282,10.42.10.33,172.18.2.212,2026-01-09 10:22:34,period-5,scanning,49861.47214826253,24,13,2188.56239457,555.35011791,91.1900997736,42.7192398392,55030.7159868,742.055908217,1347.60735536,4,1,0.541666666667,74.1597976345,23590.9209694,8578.03991184,ATTACK
synthetic-flow-00010283,10.42.11.34,172.18.3.213,2026-01-09 11:23:41,period-5,web-exploitation,86437.40784733067,11,1,1671.83370221,114.424029962,151.984882019,114.424029962,20665.3320207,138.828781414,7203.11732061,4,4,0.0909090909091,148.854811015,29218.0294588,16998.9150935,ATTACK
synthetic-flow-00010284,10.42.12.35,172.18.4.214,2026-01-09 12:24:48,period-5,denial-of-service,53539.34143882382,29,6,5288.82401756,973.218180366,182.373241985,162.203030061,116961.509605,653.724888267,1529.69546968,5,1,0.206896551724,178.915491369,26636.6588028,4761.43975754,ATTACK
synthetic-flow-00010285,10.42.13.36,172.18.5.215,2026-01-09 13:25:55,period-5,none,67757.90843974771,25,26,2723.4277047,3489.13368201,108.937108188,134.197449308,91687.6203792,752.679667575,1328.58644,0,3,1.04,121.814929151,43300.5099515,15594.4033626, BENIGN
synthetic-flow-00010286,10.42.14.37,172.18.6.216,2026-01-09 14:26:02,period-5,scanning,14529.008827556581,18,3,2065.90998235,211.682488348,114.772776797,70.5608294494,156761.723923,1445.3842137,691.857563217,1,2,0.166666666667,108.456784319,7876.98312133,2498.9948163,ATTACK
synthetic-flow-00010287,10.42.15.38,172.18.7.217,2026-01-09 15:27:09,period-5,scanning,29286.345478087645,14,7,2429.2735004,439.371014741,173.519535743,62.7672878201,97951.6040091,717.057716051,1394.58787991,3,5,0.5,136.602119769,13765.5246385,7013.45566964,ATTACK
synthetic-flow-00010288,10.42.0.39,172.18.0.218,2026-01-09 16:28:16,period-5,none,22629.03505128107,5,7,608.144555027,542.562124612,121.628911005,77.5088749446,50850.8947479,530.292165477,1885.75292094,4,3,1.4,95.8922233033,13311.5951648,3902.53920411,BENIGN
synthetic-flow-00010289,10.42.1.40,172.18.1.219,2026-01-09 17:29:23,period-5,credential-abuse,40298.62697865312,17,5,3559.33876709,363.476176552,209.372868652,72.6952353104,97343.6376807,545.924306842,1831.75577176,5,4,0.294117647059,178.309770165,16228.2164573,10381.2207767,ATTACK
synthetic-flow-00010290,10.42.2.41,172.18.2.220,2026-01-09 08:30:30,period-5,none,8804.408604883365,5,12,543.316152132,1293.60716546,108.663230426,107.800597122,208636.763697,1930.85086834,517.906388523,1,2,2.4,108.0543128,4229.85256683,1000.725889, BENIGN
synthetic-flow-00010291,10.42.3.42,172.18.3.221,2026-01-09 09:31:37,period-5,scanning,19887.80718212979,11,3,1698.55357081,434.548366158,154.413960982,144.849455386,107256.768805,703.948900539,1420.55765587,4,1,0.272727272727,152.364424069,6541.3510914,2545.80917766,ATTACK
synthetic-flow-00010292,10.42.4.43,172.18.4.222,2026-01-09 10:32:44,period-5,none,53306.40396630011,5,6,738.549411713,489.231018471,147.709882343,81.5385030785,23032.512772,206.354193522,4846.03672421,4,2,1.2,111.616402744,29692.6925894,5902.94369394,BENIGN
synthetic-flow-00010293,10.42.5.44,172.18.5.223,2026-01-09 11:33:51,period-5,denial-of-service,59740.00386024612,21,15,3946.34416618,2329.41695931,187.92115077,155.294463954,105051.234014,602.611276762,1659.44455167,1,2,0.714285714286,174.32669793,24057.4018997,14366.4987693,ATTACK
synthetic-flow-00010294,10.42.6.45,172.18.6.224,2026-01-09 12:34:58,period-5,credential-abuse,6379.066871595436,13,19,2545.61007794,2162.17352224,195.816159841,113.798606434,738005.055432,5016.4076728,199.345839737,0,4,1.46153846154,147.118237506,2086.32821269,1560.15360488,ATTACK
synthetic-flow-00010295,10.42.7.46,172.18.7.225,2026-01-09 13:35:05,period-5,scanning,32295.25870136788,11,8,1373.97048116,1365.00192505,124.906407379,170.625240631,84810.3565771,588.321653519,1699.75045797,2,1,0.727272727273,144.156442432,11843.8987439,7686.55096198, ATTACK
synthetic-flow-00010296,10.42.8.47,172.18.0.226,2026-01-09 14:36:12,period-5,scanning,23495.18260577755,37,4,4031.34072409,457.499076176,108.955154705,114.374769044,191053.624719,1745.03857612,573.053234287,0,4,0.108108108108,109.483897567,11664.5015387,2979.12295467,ATTACK
synthetic-flow-00010297,10.42.9.48,172.18.1.227,2026-01-09 15:37:19,period-5,none,85631.46421805541,7,9,1106.92968353,902.1369838,158.132811933,100.237442644,23461.7810833,186.847207929,5351.96651363,3,3,1.28571428571,125.566666708,28469.936571,14201.5460675,BENIGN
synthetic-flow-00010298,10.42.10.49,172.18.2.228,2026-01-09 16:38:26,period-5,none,11050.681496368668,17,24,1007.35848694,1962.32185815,59.2563815846,81.7634107563,268732.778704,3710.17841872,269.528816985,0,5,1.41176470588,72.431227929,4768.15669889,2281.98114841,BENIGN
synthetic-flow-00010299,10.42.11.50,172.18.3.229,2026-01-09 17:39:33,period-5,web-exploitation,16471.061805525576,17,2,3949.29960909,176.039359057,232.311741711,88.0196795286,250459.80744,1153.53826149,866.897989765,2,2,0.117647058824,217.123103587,10299.3272191,2749.64440403,ATTACK
synthetic-flow-00010300,10.42.12.51,172.18.4.230,2026-01-09 08:40:40,period-5,denial-of-service,32747.266344273976,9,23,1212.31643109,2990.07358731,134.701825676,130.003199448,128327.964057,977.180802317,1023.35207326,3,3,2.55555555556,131.324688075,10129.4914437,3617.00940048, ATTACK
synthetic-flow-00010301,10.42.13.52,172.18.5.231,2026-01-09 09:41:47,period-5,denial-of-service,16079.448272874624,31,6,5209.39189437,535.280728703,168.044899818,89.2134547838,357268.018503,2301.07397792,434.579683051,2,3,0.193548387097,155.261422245,8049.73974876,3173.21158779,ATTACK
synthetic-flow-00010302,10.42.14.53,172.18.6.232,2026-01-09 10:42:54,period-5,scanning,9049.579735080297,41,14,5975.07872521,1694.24016165,145.733627444,121.017154404,847477.906309,6077.63029998,164.537813365,3,2,0.341463414634,139.442161579,5582.40610928,1168.77784653,ATTACK
synthetic-flow-00010303,10.42.15.54,172.18.7.233,2026-01-09 11:43:01,period-5,denial-of-service,71805.61007905677,33,30,2941.72111691,2856.69995242,89.1430641487,95.2233317474,80751.6440978,877.368772867,1139.77158856,5,4,0.909090909091,92.0384296719,29867.5817008,17952.0057042,ATTACK
synthetic-flow-00010304,10.42.0.55,172.18.0.234,2026-01-09 12:44:08,period-5,none,60598.038069808164,5,9,672.798806401,528.503081678,134.55976128,58.7225646309,19824.1053068,231.030581945,4328.4312907,1,4,1.8,85.8072777199,19068.4227691,4848.17894789,BENIGN
synthetic-flow-00010305,10.42.1.56,172.18.1.235,2026-01-09 13:45:15,period-5,scanning,15362.633507833072,13,15,2057.90363004,1469.19048217,158.300279234,97.9460321449,229589.159334,1822.60417693,548.665482423,3,4,1.15384615385,125.967646865,5707.07759128,3657.13730969, ATTACK
synthetic-flow-00010306,10.42.2.57,172.18.2.236,2026-01-09 14:46:22,period-5,none,66034.87745005038,6,11,508.00338916,965.404019198,84.6672315267,87.7640017453,22312.5636823,257.439714534,3884.40455589,2,1,1.83333333333,86.6710240211,21459.3268359,7727.57069333,BENIGN
synthetic-flow-00010307,10.42.3.58,172.18.3.237,2026-01-09 15:47:29,period-5,denial-of-service,96736.29079550983,69,4,4348.88887835,321.590863562,63.0273750485,80.3977158904,48280.5336394,754.628892628,1325.15466843,2,6,0.0579710144928,63.9791745467,50688.2439315,17354.75079,ATTACK
synthetic-flow-00010308,10.42.4.59,172.18.4.238,2026-01-09 16:48:36,period-5,denial-of-service,23606.44663357591,9,7,1320.98507487,1188.51108406,146.77611943,169.787297723,106305.544324,677.780957395,1475.4029146,2,4,0.777777777778,156.843509933,9192.32095781,2799.70114132,ATTACK
synthetic-flow-00010309,10.42.5.60,172.18.5.239,2026-01-09 17:49:43,period-5,none,53221.41734871904,13,15,1957.93310653,3094.02414004,150.610238964,206.268276002,94923.3879561,526.103989613,1900.76490531,3,4,1.15384615385,180.42704452,16428.6791671,7405.99585973,BENIGN
synthetic-flow-00010310,10.42.6.61,172.18.6.240,2026-01-09 08:50:50,period-5,denial-of-service,157867.78124588545,23,6,3134.67274833,772.522687392,136.290119493,128.753781232,24749.7963478,183.698027369,5443.71659469,1,5,0.260869565217,134.730877094,54366.8191733,41025.0970278, ATTACK
