 Flow ID, Source IP, Destination IP, Timestamp, Attack Category, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, SYN Flag Count, ACK Flag Count, Down/Up Ratio, Average Packet Size, Idle Mean, Active Mean, Label
synthetic-flow-011102,10.42.14.103,172.18.6.72,2017-07-05 13:02:00,none,9581.698608744824,3,6,180.616750122,179.819857366,60.205583374,29.9699762277,0.0376171931728,0.000939290658943,1064.63317875,0,6,2,40.0485119432,6439.93166639,3654.11088751,BENIGN
synthetic-flow-011103,10.42.15.104,172.18.7.73,2017-07-06 14:03:00,none,15973.141885626424,12,12,1471.09775136,770.023339398,122.59147928,64.1686116165,0.140305589645,0.00150252218204,665.547578568,0,2,1,93.3800454481,12021.219243,4404.4233417,BENIGN
synthetic-flow-011104,10.42.0.105,172.18.0.74,2017-07-07 15:04:00,attack,13338.103542767574,5,8,323.177592973,669.510022902,64.6355185946,83.6887528627,0.0744249444976,0.000974651303187,1026.00796483,2,4,1.6,76.3605858365,6367.48651906,4530.77987422,DoS Hulk
synthetic-flow-011105,10.42.1.106,172.18.1.75,2017-07-03 16:05:00,none,11432.201750555272,4,5,457.531875047,352.179088916,114.382968762,70.4358177832,0.0708272108584,0.000787249927562,1270.24463895,0,6,1.25,89.9678848847,3662.47211451,3010.89297363, BENIGN
synthetic-flow-011106,10.42.2.107,172.18.2.76,2017-07-04 08:06:00,attack,14928.155727581805,10,7,2393.97714013,1016.95845605,239.397714013,145.279779436,0.228490086681,0.00113878769154,878.126807505,2,6,0.7,200.643270364,5021.37819448,4376.51545823,PortScan
synthetic-flow-011107,10.42.3.108,172.18.3.77,2017-07-05 09:07:00,attack,5840.547837640464,3,8,454.40747069,754.051289187,151.469156897,94.2564111483,0.206908460211,0.00188338496761,530.958894331,0,4,2.66666666667,109.859887261,2522.91626714,1150.72723695,DDoS
synthetic-flow-011108,10.42.4.109,172.18.4.78,2017-07-06 10:08:00,none,126415.43919513356,28,2,2414.72363497,322.275927492,86.2401298203,161.137963746,0.0216508329986,0.000237312785456,4213.84797317,0,2,0.0714285714286,91.2333187487,82489.9757728,50330.6815885,BENIGN
synthetic-flow-011109,10.42.5.110,172.18.5.79,2017-07-07 11:09:00,none,28647.6801485496,8,7,1017.90894297,1012.63182828,127.238617871,144.661689754,0.0708797627143,0.000523602606641,1909.84534324,0,5,0.875,135.36938475,22423.3661517,7043.8446277,BENIGN
synthetic-flow-011110,10.42.6.111,172.18.6.80,2017-07-03 12:10:00,none,35654.65929188786,5,26,548.791002468,2407.980834,109.758200494,92.6146474617,0.0829280631254,0.000869451584047,1150.15029974,0,5,5.2,95.3797366604,25795.8861728,3889.59567244, BENIGN
synthetic-flow-011111,10.42.7.112,172.18.7.81,2017-07-04 13:11:00,none,113356.49227436686,9,2,387.012360863,101.347651955,43.0013734292,50.6738259777,0.00430817858792,9.70389942322e-05,10305.1356613,0,3,0.222222222222,44.3963648016,31060.2486228,31202.3066599,BENIGN
synthetic-flow-011112,10.42.8.113,172.18.0.82,2017-07-05 14:12:00,none,20178.78803109174,10,5,959.715344004,343.345045681,95.9715344004,68.6690091362,0.0645757509161,0.000743354852476,1345.25253541,1,2,0.5,86.8706926457,14027.4506327,2272.91094851,BENIGN
synthetic-flow-011113,10.42.9.114,172.18.1.83,2017-07-06 15:13:00,attack,18556.08091121941,15,13,2540.8114534,1497.33924764,169.387430226,115.179942126,0.217618726732,0.00150893931396,662.717175401,1,5,0.866666666667,144.219667894,12604.2616221,4033.48624607,Web Attack
synthetic-flow-011114,10.42.10.115,172.18.2.84,2017-07-07 16:14:00,attack,22312.94040946272,8,1,822.362665743,62.2780285761,102.795333218,62.2780285761,0.0396469796488,0.000403353383052,2479.21560105,3,5,0.125,98.2934104799,14598.0786913,5785.46763119,PortScan
synthetic-flow-011115,10.42.11.116,172.18.3.85,2017-07-03 08:15:00,none,113602.7553384948,3,9,584.851545951,671.053387299,194.950515317,74.5614874777,0.0110552330312,0.000105631240759,9466.89627821,2,3,3,104.658744437,71849.8023916,37063.9619888, BENIGN
synthetic-flow-011116,10.42.12.117,172.18.4.86,2017-07-04 09:16:00,attack,38288.967275655166,16,20,1907.79737697,1593.21744233,119.23733606,79.6608721165,0.0914366479016,0.000940218620701,1063.58242432,4,1,1.25,97.2504116472,11802.2736039,2158.3325091,DoS Hulk
synthetic-flow-011117,10.42.13.118,172.18.5.87,2017-07-05 10:17:00,attack,33878.70715406942,3,12,261.071409436,639.009235405,87.0238031453,53.250769617,0.0265677388676,0.000442755974476,2258.58047694,0,0,4,60.0053763227,24140.4634116,3725.44883795,PortScan
synthetic-flow-011118,10.42.14.119,172.18.6.88,2017-07-06 11:18:00,none,8454.24021295272,13,3,1484.67680366,145.939623055,114.205907974,48.6465410183,0.192875573161,0.0018925414463,528.39001331,0,4,0.230769230769,101.91352667,3519.73491621,2618.46645802,BENIGN
synthetic-flow-011119,10.42.15.120,172.18.7.89,2017-07-07 12:19:00,attack,172883.60067129825,17,10,1891.70640575,1182.0206961,111.276847397,118.20206961,0.017779171014,0.000156174442776,6403.09632116,2,6,0.588235294118,113.841744513,79197.4130024,58016.1346869,DoS Hulk
synthetic-flow-011120,10.42.0.121,172.18.0.90,2017-07-03 13:20:00,none,55663.68566430846,5,4,1209.07835781,456.833055678,241.815671562,114.208263919,0.029928155019,0.000161685305107,6184.8539627,0,4,0.8,185.101268166,45599.5283889,7492.43361338, BENIGN
synthetic-flow-011121,10.42.1.122,172.18.1.91,2017-07-04 14:21:00,attack,2988.093003349789,13,11,3036.70455819,554.434494717,233.592658323,50.4031358833,1.20181635876,0.00803187851687,124.50387514,7,6,0.846153846154,149.630793871,1191.57580293,1190.38961241,DoS Hulk
synthetic-flow-011122,10.42.2.123,172.18.2.92,2017-07-05 15:22:00,attack,42114.66137089766,9,22,1034.2893929,1556.5047873,114.921043655,70.7502176047,0.0615176305797,0.000736085700108,1358.53746358,0,3,2.44444444444,83.574005813,31313.2288468,12924.9379556,DoS Hulk
synthetic-flow-011123,10.42.3.124,172.18.3.93,2017-07-06 16:23:00,none,5134.4127832404,14,2,2921.01600325,130.501492619,208.644000232,65.2507463096,0.594326483806,0.00311622782886,320.900798953,0,3,0.142857142857,190.719843492,3605.68820456,1763.93454049,BENIGN
synthetic-flow-011124,10.42.4.125,172.18.4.94,2017-07-07 08:24:00,none,25547.82435009996,9,3,1143.64326859,1012.01845612,127.071474288,337.339485374,0.0843775068738,0.000469707315799,2128.98536251,1,1,0.333333333333,179.638477059,15562.120614,9598.57323347,BENIGN
synthetic-flow-011125,10.42.5.126,172.18.5.95,2017-07-03 09:25:00,none,67770.31857463259,7,8,1699.4256425,231.943616341,242.775091786,28.9929520426,0.0284987484118,0.000221335834263,4518.02123831,0,3,1.14285714286,128.75795059,43775.999872,9251.6582087, BENIGN
synthetic-flow-011126,10.42.6.127,172.18.6.96,2017-07-04 10:26:00,none,15546.27770411444,9,7,1048.77116806,584.566647459,116.530129784,83.5095210656,0.105062951184,0.00102918526894,971.642356507,0,1,0.777777777778,102.08361347,7808.6527583,2794.62318747,BENIGN
synthetic-flow-011127,10.42.7.128,172.18.7.97,2017-07-05 11:27:00,attack,28534.418588365646,26,1,4707.84170808,80.6453751591,181.070834926,80.6453751591,0.167814426231,0.00094622569289,1056.83031809,2,5,0.0384615384615,177.351373453,19070.8991776,3498.01207764,Web Attack
synthetic-flow-011128,10.42.8.129,172.18.0.98,2017-07-06 12:28:00,attack,116448.56667059909,7,4,1110.64476962,525.325399139,158.663538517,131.331349785,0.0140488647953,9.44623048141e-05,10586.2333337,1,2,0.571428571429,148.724560796,36394.0058974,32966.8721744,DDoS
synthetic-flow-011129,10.42.9.130,172.18.1.99,2017-07-07 13:29:00,attack,3955.1430367579574,35,35,8229.13970321,2483.02209473,235.118277235,70.9434884209,2.70841324786,0.0176984749602,56.5020433823,4,5,1,153.030882828,1350.01040812,623.166548242,DoS Hulk
synthetic-flow-011130,10.42.10.131,172.18.2.100,2017-07-03 14:30:00,none,24878.694861303902,12,6,2344.60680167,264.237665402,195.383900139,44.0396109003,0.104862593541,0.000723510622255,1382.14971452,0,0,0.5,144.935803726,11256.5287505,5537.75727067, BENIGN
synthetic-flow-011131,10.42.11.132,172.18.3.101,2017-07-04 15:31:00,attack,6660.539706013793,24,5,3522.08835591,124.249557764,146.753681496,24.8499115528,0.547453821255,0.0043540015194,229.673782966,0,2,0.208333333333,125.735790127,5459.31025451,1611.15279706,DDoS
synthetic-flow-011132,10.42.12.133,172.18.4.102,2017-07-05 16:32:00,none,38500.786432566834,14,8,897.254377685,540.343323467,64.0895984061,67.5429154334,0.037339437304,0.000571416899198,1750.03574693,0,6,0.571428571429,65.3453500524,26912.7518784,5705.68849778,BENIGN
synthetic-flow-011133,10.42.13.134,172.18.5.103,2017-07-06 08:33:00,none,19712.898725488303,3,5,199.461193061,233.842342597,66.4870643538,46.7684685194,0.0219807112943,0.000405825653112,2464.11234069,0,4,1.66666666667,54.1629419573,8172.43482742,4067.34646792,BENIGN
synthetic-flow-011134,10.42.14.135,172.18.6.104,2017-07-07 09:34:00,attack,5527.148994622495,4,12,445.60774187,1636.78809406,111.401935468,136.399007839,0.376757680671,0.00289480164468,345.446812164,2,3,3,130.149739746,1839.49434307,1251.26558136,DoS Hulk
synthetic-flow-011135,10.42.15.136,172.18.7.105,2017-07-03 10:35:00,none,29488.286292082343,9,0,683.035713276,0,75.8928570307,0,0.0231629504174,0.000305205935362,3276.47625468,1,5,0,75.8928570307,12691.3056489,6100.91527576, BENIGN
synthetic-flow-011136,10.42.0.137,172.18.0.106,2017-07-04 11:36:00,none,407546.9285773524,3,5,231.435191707,363.13847071,77.1450639023,72.6276941421,0.00145890846115,1.96296412487e-05,50943.3660722,0,5,1.66666666667,74.3217078021,231369.037879,34056.6382809,BENIGN
synthetic-flow-011137,10.42.1.138,172.18.1.107,2017-07-05 12:37:00,attack,10161.87157232093,15,3,1483.28090601,532.154771572,98.8853937339,177.384923857,0.198333118386,0.00177132724734,564.548420684,2,2,0.2,111.968648755,6214.73261751,1708.2082938,DoS Hulk
synthetic-flow-011138,10.42.2.139,172.18.2.108,2017-07-06 13:38:00,attack,12352.619756782064,14,9,1847.19819206,447.665965384,131.942728004,49.7406628204,0.185779551434,0.00186195320935,537.070424208,3,4,0.642857142857,99.7767024976,9677.61577909,1269.38452039,DoS Hulk
synthetic-flow-011139,10.42.3.140,172.18.3.109,2017-07-07 14:39:00,none,514635.995709866,6,3,1115.79321372,123.593161777,185.96553562,41.1977205923,0.00240827766777,1.74880888143e-05,57181.7773011,0,2,0.5,137.709597277,383329.816205,76202.8597288,BENIGN
synthetic-flow-011140,10.42.4.141,172.18.4.110,2017-07-03 15:40:00,none,57483.499173526136,6,10,531.883792434,1928.44997086,88.647298739,192.844997086,0.0428006958287,0.000278340745258,3592.71869835,0,3,1.66666666667,153.770860206,14442.6480862,12659.0242585, BENIGN
synthetic-flow-011141,10.42.5.142,172.18.5.111,2017-07-04 16:41:00,none,50043.40891541661,28,2,2988.30909753,316.982704931,106.725324912,158.491352465,0.0660484941792,0.000599479544863,1668.11363051,0,2,0.0714285714286,110.176393415,34635.3281035,15356.2304973,BENIGN
synthetic-flow-011142,10.42.6.143,172.18.6.112,2017-07-05 08:42:00,none,26927.89077175009,4,2,467.771084925,442.520700061,116.942771231,221.260350031,0.0338047934278,0.000222817303102,4487.98179529,2,6,0.5,151.715297498,11304.96341,9870.45478521,BENIGN
synthetic-flow-011143,10.42.7.144,172.18.7.113,2017-07-06 09:43:00,none,23985.60765096074,6,4,653.840002679,271.422420135,108.97333378,67.8556050337,0.0385757340935,0.000416916683768,2398.5607651,2,4,0.666666666667,92.5262422814,15536.5516111,5417.55664876,BENIGN
synthetic-flow-011144,10.42.8.145,172.18.0.114,2017-07-07 10:44:00,none,61388.321365955075,6,5,725.97410294,602.536448188,120.995683823,120.507289638,0.0216410959213,0.000179187176897,5580.75648781,0,1,0.833333333333,120.773686466,21702.4708336,12210.369532,BENIGN
synthetic-flow-011145,10.42.9.146,172.18.1.115,2017-07-03 11:45:00,none,31374.894134535694,3,3,221.771723175,300.799084136,73.9239077252,100.266361379,0.0166556994606,0.000191235705028,5229.14902242,0,2,1,87.0951345519,22230.7452134,7850.74688532, BENIGN
synthetic-flow-011146,10.42.10.147,172.18.2.116,2017-07-04 12:46:00,none,161196.72325877676,18,7,827.533738807,590.121837304,45.9740966004,84.3031196148,0.00879456819873,0.000155090001177,6447.86893035,1,4,0.388888888889,56.7062230444,65768.8494502,28966.6990159,BENIGN
synthetic-flow-011147,10.42.11.148,172.18.3.117,2017-07-05 13:47:00,attack,77855.84496238432,20,1,2385.84556908,109.479417616,119.292278454,109.479417616,0.0320505799906,0.000269729267085,3707.42118868,1,2,0.05,118.824999367,30516.1124837,10419.0108026,DDoS
synthetic-flow-011148,10.42.12.149,172.18.4.118,2017-07-06 14:48:00,attack,16899.355784899573,10,7,784.614242061,1384.81474756,78.4614242061,197.830678224,0.128373472767,0.00100595550602,994.079752053,2,1,0.7,127.613469978,11863.9744866,5771.21544502,DDoS
synthetic-flow-011149,10.42.13.150,172.18.5.119,2017-07-07 15:49:00,none,68742.99068168965,7,1,639.68052532,52.9307449862,91.3829321886,52.9307449862,0.0100753729717,0.000116375501279,8592.87383521,1,5,0.142857142857,86.5764087883,39212.4639005,6259.94283922,BENIGN
synthetic-flow-011150,10.42.14.151,172.18.6.120,2017-07-03 16:50:00,none,116464.60863447547,9,5,1054.6755142,551.973363581,117.186168244,110.394672716,0.0137951683058,0.000120208191691,8318.90061675,1,5,0.555555555556,114.760634127,79217.0203146,17121.9551002, BENIGN
synthetic-flow-011151,10.42.15.152,172.18.7.121,2017-07-04 08:51:00,none,19017.863567813998,4,4,230.239689507,746.036213441,57.5599223767,186.50905336,0.0513346780234,0.000420657134881,2377.23294598,2,4,1,122.034487868,7645.67376525,6260.33488345,BENIGN
synthetic-flow-011152,10.42.0.153,172.18.0.122,2017-07-05 09:52:00,attack,26656.49551500409,28,1,2375.92760296,434.921643946,84.8545572487,434.921643946,0.105447066188,0.00108791495055,919.189500517,2,7,0.0357142857143,96.9258361003,16101.5348146,8130.04548057,Web Attack
synthetic-flow-011153,10.42.1.154,172.18.1.123,2017-07-06 10:53:00,none,74541.48199435524,6,1,825.907274893,97.2409593397,137.651212482,97.2409593397,0.0123843557914,9.39074433821e-05,10648.7831421,0,6,0.166666666667,131.878319176,18896.3717836,15514.3698184,BENIGN
synthetic-flow-011154,10.42.2.155,172.18.2.124,2017-07-07 11:54:00,none,43839.14994550782,5,0,877.698205232,0,175.539641046,0,0.0200208764614,0.000114053306376,8767.8299891,0,1,0,175.539641046,17663.6387148,11547.8858176,BENIGN
synthetic-flow-011155,10.42.3.156,172.18.3.125,2017-07-03 12:55:00,attack,14438.8029116295,9,5,776.895024148,282.836478172,86.3216693497,56.5672956345,0.0733946926768,0.000969609467328,1031.34306512,1,2,0.555555555556,75.6951073086,8898.72644157,4836.1732655, Web Attack
synthetic-flow-011156,10.42.4.157,172.18.4.126,2017-07-04 13:56:00,none,70370.90768148938,7,22,865.126524486,2760.27505349,123.589503498,125.467047886,0.0515184711612,0.000412102116563,2426.5830235,0,5,3.14285714286,125.013847516,28944.2798207,6946.28391493,BENIGN
synthetic-flow-011157,10.42.5.158,172.18.5.127,2017-07-05 14:57:00,none,8311.692690009504,6,6,530.597292894,336.552722634,88.4328821491,56.0921204389,0.104328931286,0.00144374923948,692.641057501,0,4,1,72.262501294,4505.11392706,598.210132303,BENIGN
synthetic-flow-011158,10.42.6.159,172.18.6.128,2017-07-06 15:58:00,none,83233.19218272346,10,6,984.166883996,363.206904324,98.4166883996,60.534484054,0.0161879384052,0.000192231002806,5202.07451142,0,2,0.6,84.21086177,34414.7871984,32573.3029088,BENIGN
synthetic-flow-011159,10.42.7.160,172.18.7.129,2017-07-07 16:59:00,attack,8101.771652225919,17,1,1697.50180506,46.9468173804,99.8530473566,46.9468173804,0.215316932805,0.00222173627852,450.098425124,3,5,0.0588235294118,96.9138123579,4976.96252213,2884.24656957,DoS Hulk
synthetic-flow-011160,10.42.8.161,172.18.0.130,2017-07-03 08:00:00,none,3634.756292610786,12,1,937.861467304,35.3022480619,78.1551222753,35.3022480619,0.267738367313,0.00357658091862,279.596637893,2,7,0.0833333333333,74.8587473358,2516.75586907,216.251153836, BENIGN
synthetic-flow-011161,10.42.9.162,172.18.1.131,2017-07-04 09:01:00,none,6263.324953586831,6,5,431.218536301,405.298280274,71.8697560502,81.0596560548,0.133557946103,0.00175625567594,569.393177599,0,2,0.833333333333,76.0469833251,1699.39606708,1315.10136291,BENIGN
synthetic-flow-011162,10.42.10.163,172.18.2.132,2017-07-05 10:02:00,attack,33132.901254779725,8,4,475.361940208,587.754464232,59.4202425259,146.938616058,0.0320864266085,0.000362177761245,2761.07510456,3,3,0.5,88.5930337033,9413.8405994,8045.77457178,DoS Hulk
synthetic-flow-011163,10.42.11.164,172.18.3.133,2017-07-06 11:03:00,attack,45050.58651664062,3,18,378.286501603,2709.30740681,126.095500534,150.517078156,0.0685361534033,0.000466142654819,2145.2660246,1,6,6,147.028281353,21325.862799,8151.47257262,PortScan
synthetic-flow-011164,10.42.12.165,172.18.4.134,2017-07-07 12:04:00,attack,17258.855304030916,11,18,994.519330127,1606.6158523,90.4108481934,89.2564362387,0.150713076656,0.0016802968383,595.132941518,1,3,1.63636363636,89.6943166353,6758.77847374,3221.6865149,PortScan
synthetic-flow-011165,10.42.13.166,172.18.5.135,2017-07-03 13:05:00,attack,122272.99201135803,4,13,431.862267591,3726.71031446,107.965566898,286.670024189,0.0340105571446,0.000139033156222,7192.52894184,4,7,3.25,244.621916591,72310.8574794,26582.1426694, DDoS
synthetic-flow-011166,10.42.14.167,172.18.6.136,2017-07-04 14:06:00,attack,47878.76455319204,14,21,3808.70791483,2716.00198919,272.050565345,129.333428057,0.136275652994,0.000731013014363,1367.96470152,3,3,1.5,186.420282972,29193.9190478,15553.4333879,Web Attack
synthetic-flow-011167,10.42.15.168,172.18.7.137,2017-07-05 15:07:00,none,36378.14239752506,13,5,1144.59201584,180.957603091,88.0455396797,36.1915206182,0.0364380787904,0.000494802615354,2021.00791097,0,5,0.384615384615,73.641645496,12074.5246502,4607.16039792,BENIGN
synthetic-flow-011168,10.42.0.169,172.18.0.138,2017-07-06 16:08:00,none,17703.263769985195,10,3,787.746306026,194.383880439,78.7746306026,64.7946268131,0.0554773514774,0.000734327871341,1361.78952077,2,1,0.3,75.548475882,11158.763079,5469.33996344,BENIGN
synthetic-flow-011169,10.42.1.170,172.18.1.139,2017-07-07 08:09:00,none,9263.133337784446,6,2,332.327415252,228.76939517,55.387902542,114.384697585,0.0605731117065,0.000863638653172,1157.89166722,1,2,0.333333333333,70.1371013027,2418.29694412,1302.6983102,BENIGN
synthetic-flow-011170,10.42.2.171,172.18.2.140,2017-07-03 09:10:00,attack,21071.21115928997,5,2,989.697661238,166.485728414,197.939532248,83.2428642069,0.054870286331,0.000332206817495,3010.17302276,1,1,0.4,165.169055665,5790.78858155,1164.96282576, DoS Hulk
synthetic-flow-011171,10.42.3.172,172.18.3.141,2017-07-04 10:11:00,attack,92817.26154744478,7,2,897.131718019,122.186557868,128.161674003,61.093278934,0.0109819904067,9.69647224013e-05,10313.0290608,4,2,0.285714285714,113.25758621,59116.8854639,26919.0528318,DoS Hulk
synthetic-flow-011172,10.42.4.173,172.18.4.142,2017-07-05 11:12:00,attack,20877.65893675815,8,5,1832.0147724,824.779301599,229.00184655,164.95586032,0.127255363355,0.000622675178255,1605.97376437,3,5,0.625,204.368774923,10341.2882746,6877.19314315,Web Attack
synthetic-flow-011173,10.42.5.174,172.18.5.143,2017-07-06 12:13:00,none,10749.551966433613,6,2,531.889160939,113.972058565,88.6481934899,56.9860292823,0.060082617538,0.000744217063649,1343.6939958,1,5,0.333333333333,80.732652438,2718.40539236,3403.01394038,BENIGN
synthetic-flow-011174,10.42.6.175,172.18.6.144,2017-07-07 13:14:00,attack,4615.641743588749,9,5,1276.57930988,396.815848309,141.842145542,79.3631696617,0.362548752947,0.00303316435238,329.688695971,5,4,0.555555555556,119.528225585,2998.45735093,552.944012999,PortScan
synthetic-flow-011175,10.42.7.176,172.18.7.145,2017-07-03 14:15:00,attack,29022.45865887002,4,2,675.14005584,307.874147513,168.78501396,153.937073756,0.0338708107024,0.000206736447471,4837.07644315,4,3,0.5,163.835700559,16371.7237318,7347.00201221, PortScan
synthetic-flow-011176,10.42.8.177,172.18.0.146,2017-07-04 15:16:00,attack,18461.942705493097,36,11,4766.81213266,428.992899967,132.411448129,38.9993545424,0.28143327685,0.00254577758959,392.807291606,7,5,0.305555555556,110.549043247,10480.5751698,3922.18939426,DDoS
synthetic-flow-011177,10.42.9.178,172.18.1.147,2017-07-05 16:17:00,none,6040.5022958857735,7,3,474.569817932,147.593812653,67.795688276,49.1979375511,0.102998658077,0.0016554914658,604.050229589,1,3,0.428571428571,62.2163630585,3514.26696738,1503.5623317,BENIGN
synthetic-flow-011178,10.42.10.179,172.18.2.148,2017-07-06 08:18:00,none,39150.290843491006,6,7,1266.18750084,797.816281151,211.03125014,113.97375445,0.0527200114615,0.000332053727314,3011.56083411,0,4,1.16666666667,158.769521691,23951.6811655,7274.88840749,BENIGN
synthetic-flow-011179,10.42.11.180,172.18.3.149,2017-07-07 09:19:00,attack,25456.425327875604,50,4,5122.83300262,394.686592405,102.456660052,98.6716481011,0.216743691385,0.0021212719109,471.41528385,5,6,0.08,102.176288797,18173.7375224,3657.57797667,DoS Hulk
synthetic-flow-011180,10.42.12.181,172.18.4.150,2017-07-03 10:20:00,none,101029.11423510833,12,7,1418.17489515,537.40588783,118.181241263,76.77226969,0.0193566062396,0.000188064600426,5317.32180185,0,3,0.583333333333,102.925304367,62598.4013932,33478.0253552, BENIGN
synthetic-flow-011181,10.42.13.182,172.18.5.151,2017-07-04 11:21:00,attack,153115.5494174216,11,17,1411.790468,1370.1875967,128.344588,80.5992703941,0.0181691413791,0.000182868429147,5468.41247919,6,4,1.54545454545,99.3563594535,88060.013982,12049.6455375,DDoS
synthetic-flow-011182,10.42.14.183,172.18.6.152,2017-07-05 12:22:00,none,59092.21387460065,2,4,174.588488546,203.981081588,87.294244273,50.9952703969,0.00640642049623,0.000101536219522,9848.70231243,2,2,2,63.0949283556,27852.9817786,6256.58354627,BENIGN
synthetic-flow-011183,10.42.15.184,172.18.7.153,2017-07-06 13:23:00,none,24576.404473918617,8,5,526.032647176,545.049183511,65.7540808971,109.009836702,0.0435817139901,0.000528962648454,1890.49265184,2,4,0.625,82.3909100529,10513.1807519,5164.55082884,BENIGN
synthetic-flow-011184,10.42.0.185,172.18.0.154,2017-07-07 14:24:00,none,68430.5738096278,7,3,1456.93800754,1085.0519872,208.134001078,361.683995733,0.0371469922467,0.000146133510846,6843.05738096,1,4,0.428571428571,254.198999474,25908.2046066,10951.311436,BENIGN
synthetic-flow-011185,10.42.1.186,172.18.1.155,2017-07-03 15:25:00,none,5494.58548496439,9,1,919.466224291,120.499017688,102.16291381,120.499017688,0.189270918584,0.00181997350435,549.458548496,0,1,0.111111111111,103.996524198,3269.11881605,2086.47625536, BENIGN
synthetic-flow-011186,10.42.2.187,172.18.2.156,2017-07-04 16:26:00,none,47868.79354299169,3,6,290.019405891,163.006061209,96.6731352968,27.1676768682,0.00946389983055,0.000188013930034,5318.75483811,2,3,2,50.3361630111,23329.6011855,12696.809168,BENIGN
synthetic-flow-011187,10.42.3.188,172.18.3.157,2017-07-05 08:27:00,none,182692.05205722706,8,4,469.972811954,253.169273633,58.7466014942,63.2923184082,0.00395825695449,6.56843024361e-05,15224.3376714,0,2,0.5,60.2618404655,61531.1459207,60085.2305056,BENIGN
synthetic-flow-011188,10.42.4.189,172.18.4.158,2017-07-06 09:28:00,none,162641.7932303967,7,6,666.445433782,1126.48045766,95.2064905404,187.746742944,0.0110237710482,7.99302549596e-05,12510.9071716,0,4,0.857142857143,137.917376265,89059.5102797,22792.5006969,BENIGN
synthetic-flow-011189,10.42.5.190,172.18.5.159,2017-07-07 10:29:00,attack,37271.16365370099,30,2,1789.20737523,239.402846225,59.6402458408,119.701423113,0.0544284112055,0.000858572603134,1164.72386418,6,3,0.0666666666667,63.3940694203,15112.6477496,4772.21982717,DoS Hulk
synthetic-flow-011190,10.42.6.191,172.18.6.160,2017-07-03 11:30:00,attack,6413.250563885236,16,22,3463.77526056,2409.77355196,216.485953785,109.535161453,0.915845834185,0.00592523239525,168.769751681,2,5,1.375,154.567074014,3780.07376191,417.287567022, DDoS
synthetic-flow-011191,10.42.7.192,172.18.7.161,2017-07-04 12:31:00,none,74861.97774470654,9,4,571.641288601,176.964266541,63.5156987334,44.2410666352,0.00999981001964,0.00017365290621,5758.61367267,0,2,0.444444444444,57.5850427032,56813.9909131,22748.0578229,BENIGN
synthetic-flow-011192,10.42.8.193,172.18.0.162,2017-07-05 13:32:00,attack,21976.011271429034,10,7,712.722651708,564.076802532,71.2722651708,80.5824003617,0.058099690543,0.000773570771785,1292.70654538,0,5,0.7,75.1058502494,14349.3555924,2242.88756315,DDoS
synthetic-flow-011193,10.42.9.194,172.18.1.163,2017-07-06 14:33:00,attack,17460.09016633046,18,4,2241.2920456,980.755220218,124.516224756,245.188805055,0.184537836582,0.00126001640257,793.640462106,4,6,0.222222222222,146.456693901,8838.50060272,2492.44960512,Web Attack
synthetic-flow-011194,10.42.10.195,172.18.2.164,2017-07-07 15:34:00,none,33932.17394636902,5,4,335.24144158,238.394595247,67.0482883161,59.5986488117,0.0169053723977,0.000265234995383,3770.2415496,0,8,0.8,63.7373374252,13586.3434025,10613.3516588,BENIGN
synthetic-flow-011195,10.42.11.196,172.18.3.165,2017-07-03 16:35:00,attack,25918.37873968406,14,8,2664.601618,549.615951078,190.328687,68.7019938848,0.124013064295,0.000848818524529,1178.10812453,4,1,0.571428571429,146.100798595,12578.6567469,3518.31051908, PortScan
synthetic-flow-011196,10.42.12.197,172.18.4.166,2017-07-04 08:36:00,attack,56717.340561926205,12,5,873.022675124,421.734066899,72.7518895937,84.3468133798,0.0228282343494,0.000299731966125,3336.3141507,3,4,0.416666666667,76.1621612955,37410.6774099,20670.8041036,DoS Hulk
synthetic-flow-011197,10.42.13.198,172.18.5.167,2017-07-05 09:37:00,none,69302.13896651745,5,2,502.144694675,66.740230204,100.428938935,33.370115102,0.0082087643089,0.000101006983397,9900.30556665,1,5,0.4,81.2692749827,33986.5954393,24248.5697908,BENIGN
synthetic-flow-011198,10.42.14.199,172.18.6.168,2017-07-06 10:38:00,none,55380.02139894008,7,2,665.211901195,232.169187368,95.0302715992,116.084593684,0.0162040581765,0.00016251348,6153.33571099,0,5,0.285714285714,99.7090098403,33697.5485087,10712.5485594,BENIGN
synthetic-flow-011199,10.42.15.200,172.18.7.169,2017-07-07 11:39:00,attack,70220.45371061566,6,5,1085.60271656,324.466189303,180.933786094,64.8932378605,0.0200806008984,0.00015664951476,6383.67761006,3,5,0.833333333333,128.188082352,55118.7573903,21812.2938113,PortScan
synthetic-flow-011200,10.42.0.201,172.18.0.170,2017-07-03 12:40:00,none,13299.983736305709,17,4,2213.81016208,196.795448836,130.224127181,49.198862209,0.181248763811,0.00157894929921,633.332558872,0,2,0.235294117647,114.790743377,3788.70791448,1346.17154325, BENIGN
